gene,DTB-188,PR-063,PR-038,PR-058,DTB-184,DTB-021,PR-051,PR-080
AFAP1L2,0.09352419999999999,0.987295,0.831752,0.30252359999999995,0.8733692999999999,0.37121269999999995,0.6821142,0.5554034
AFDN,6.2853964,46.6237208,27.4674749,40.9732059,15.824285599999998,14.504762620978,23.427898399999997,76.37059723229999
AFDN-DT,0.1734527,1.4359080000000002,0.9642090000000001,1.13328,0.414039,0.0866398,0.649512,3.8409090000000004
AFF1,3.7701474,19.41517756,13.548707,5.979424299999999,9.7628291,7.930344,14.919165699999999,24.789893
AFF3,4.846699,0.62569422,5.780903,9.8896195,0.5692953,3.8629298,1.7461705,1.8416377000000002
AFF4,19.480590999999997,9.250304999999999,32.56503,18.817537,24.975282999999997,17.613078,15.342443999999999,23.302158
AFG1L,0.8616727000000001,5.579592,2.2331659999999998,1.7547482999999997,1.3625501,1.0802349,0.7917287000000001,3.1730760000000005
AFG3L1P,1.39609413134,1.7516124,1.11044113,0.78369217,0.67972593,2.1637829845398606,1.61278258,1.70062095
AFG3L2,1.708265,3.1061279999999996,4.300432000000001,1.90144,4.29483,2.5683290000000003,2.7922469999999997,4.351924
AFMID,1.7730400999999998,4.420959,14.391749799999998,11.678286,3.591245,2.058237000350165,8.35327,6.6854509
AFTPH,6.444367,10.009775000000001,9.524821,7.823977999999999,12.357943000000002,11.3887588,7.788328,11.023822999999998
AGA,0.8602996,1.5816780000000001,2.25953,2.8390373800000006,2.5449162000000003,1.857818,1.7365194000000002,2.6241697572286005
AGAP1,2.0331907,2.6222567800000003,2.5681669,1.9694099485100003,3.1195716,5.7718342,3.142504845,6.071378700051965
AGAP2-AS1,0.0707271,0.590703,0.297921,0.43647299999999994,2.17188,0.252184,0.705224,0.363133
AGAP3,1.7057151000000002,4.615365305334521,3.9453213299999996,3.2915374450000003,3.5535575157749997,2.65636489,3.176798,7.765093556369999
AGAP4,3.674451906754,3.7893884680662,2.9623962421999996,5.0004624,7.42530244,3.9164856,3.878503,5.879143591
AGAP5,1.8694180000000002,1.069329,0.5107269,2.421095,3.5864140000000004,1.1836686,2.523589,1.010809
AGAP6,1.052884,1.445938,1.795092,1.447755,3.388045,1.0959707,1.0729520000000001,1.4265596
AGAP9,1.3911200000000001,1.20506,1.22369,1.2323600000000001,2.31238,0.996647,0.60806,0.13058599999999998
AGBL5,1.0630573,1.372932,3.2539892999999998,2.1749061,1.7853572,0.2228748,2.428526,2.3001343
AGFG1,1.8671052000000001,2.870311,2.4014469,1.6406364000000002,4.6019008999999995,4.5928715,4.51648,6.927378
AGFG2,2.6793310999999997,1.57225,1.2828750999999998,2.052205,1.9597220000000002,0.6928115,1.6455333,2.6190259999999994
AGK,3.7496799999999997,4.3999928,4.076094400000001,2.0817162000000002,3.7776039999999997,0.7814513000000001,2.1456531,7.5443873
AGL,0.6595518,1.449134,2.33305,2.7365941,1.278862,0.72238113999,1.9913859322878,4.252943
AGO1,0.5046394000000001,1.204769,1.43697,1.199794,1.470228,0.9332040000000001,1.572241,1.9246789
AGO2,5.6224039999999995,10.245537999999998,16.90342,4.386184200000001,5.161389,2.0058908,5.8707799000000005,10.026137
AGO3,1.290183,2.1403980000000002,3.6604859999999997,3.4911679999999996,3.017354,0.6409929999999999,2.925437,5.369769
AGO4,0.601001,0.889552,2.546653,0.23065500000000003,1.0823800000000001,1.4440890000000002,0.969214,1.722216
AGPAT1,1.3847164041,6.482513,4.0627900000000006e-10,0.04320715,6.8224526999999995,0.19747019,1.3271997299999998e-06,5.5460149e-07
AGPAT2,0.5870770000000001,0.8104779999999999,3.5651209999999995,2.0528507,1.17308,0.0615019,1.0468054,0.30199509999999996
AGPAT3,0.6372639,2.2649456,3.3279609,2.1108603,3.309601450388,0.44569130000000007,3.6446309999999995,2.8358782999999996
AGPAT4,0.26276849999999996,0.3444834,0.37421360000000004,0.3166222,0.5070416,0.38912339999999995,0.4994476477,1.328506
AGPAT5,4.3479730000000005,10.587826999999999,2.0245114,0.7145627,2.405861,1.8464589999999999,4.082944,3.9222673690559997
AGPS,0.718866,0.9194559999999998,0.9443188,1.2106335,0.7655240000000001,0.2369065,1.304219,1.5864075
AGR2,0.175698,61.56157999999999,54.36550499999999,472.13815999999997,2.266412,5.314448,13.3722192,4.650863200000001
AGR3,0.0,0.0,2.34147,50.39893000000001,0.0,0.0,0.36045889999999997,0.0
AGRN,0.7427394,2.5124032980999997,4.47356,5.7784189999999995,3.2917850000000004,0.5579447,2.7156452,1.7683849999999999
AGT,0.0222298,0.113354,0.46585299999999996,0.028057299999999997,0.422729,0.0170091,0.286016,0.6150100000000001
AGTPBP1,1.0562592,1.8531922953779998,1.5545554,0.6814743999999999,1.9185382999999998,0.9810025,1.0646050000000002,4.503887299999999
AGTR1,1.8712229000000002,0.0878613,1.4476849,0.178791,0.5734606,0.313541,0.2013483,3.5600602983
AGTRAP,0.519434,6.080222000000001,13.297776299999999,2.5310956000000004,1.698486,1.3252950000000001,3.468929,1.3632439
AGXT,0.126883,0.12081300000000002,0.1792,0.12494200000000001,0.19577674,0.2182797,0.0964845,0.220446
AHCTF1,4.903281350512,3.01292159875,7.3908629999999995,6.3982759,5.06832,2.7383131459039998,6.611462999999999,6.1665600000000005
AHCY,5.8007349,3.665626,3.228791,8.0257295,6.281426799999999,0.841275,2.766365,5.319261999999999
AHCYL1,2.8709499999999997,8.02672,8.976866,7.4526263,5.300002600000001,2.2114187999999997,5.783825,6.0343252000000005
AHCYL2,1.93731166763,4.35808899,1.5524551,1.3513959464999998,1.6454846999999995,1.8954168399999998,1.2593513,3.2904848100000006
AHDC1,0.130389,0.426501,0.596485,0.40513951000000004,0.46746540000000003,0.313556,0.80036814,0.5541887
AHI1,1.6056188,7.936829999999999,6.817169,14.255099000000001,7.246017,4.6041949,8.1098283,9.3527898
AHNAK,7.4278302,4.714358000000001,13.864151999999999,14.2482747,23.2201863,4.24489,17.8488448923,9.674633000000002
AHNAK2,0.542603967,0.34650179699999994,0.7763384,0.188182769,0.15235720246303,0.4106236019999999,1.0059873000000001,0.6123494432000001
AHR,9.08079,7.160340000000001,4.311795,7.248823000000001,12.788098999999999,3.17373043,14.0224,7.576961
AHSA1,16.2900015,21.083952999999994,9.516545,8.6704624,8.725876000000001,4.904687899999999,7.0213839,14.4923094
AHSA2P,4.210454,5.4851506,10.305093,5.8288032,6.1401137000000015,5.061463700000001,8.2180592,7.552719000000001
AHSG,0.0,0.1725749,0.0,0.0,0.00972483,0.0,0.0,0.0
AIDA,0.6907030000000001,3.482304,1.0467855,3.6116737999999993,1.1363652,1.432918,1.0419200000000002,0.6281100000000001
AIF1L,2.9575421135622,3.0099627,0.8595536393000001,0.887843611,2.3965342000000005,0.289387000824391,0.7765033200000001,1.0684133
AIFM1,3.241436,8.874339824,3.944775,1.654264,4.198640484857,2.711735,1.5309769999999998,3.7870659064
AIFM2,0.3804508,0.6371889000000001,0.4706687,0.5441516,0.34552750562942997,0.14797039,0.686685109,1.005628400177699
AIG1,4.351221,22.624643,12.935789300000003,16.943752000000003,11.1637818,1.7851384,8.049459558999999,18.179962999999997
AIMP1,1.7501168,9.32947,4.4138216,3.4747366,4.898326000000001,0.5885779999999999,2.9498072669999997,7.891756267604
AIMP2,2.0731733,5.256717,2.9684719999999998,2.0610136999999997,1.978051,0.6807058,1.935793,2.298422
AIP,0.882293,4.583913000000001,2.3378106,1.2427624000000002,3.0500673000000003,0.1938932,1.113281,1.6106479999999999
AK2,6.189247399999999,12.755035000000001,16.460135575973,11.499099000000001,13.0552029,13.903025699999999,12.891422,16.794605
AK3,3.9103870000000005,4.289516,3.2160450000000003,4.145671,4.972101,0.8230032,2.143054,6.1124019999999994
AK4,1.4185600116984,1.334197,1.6297180675999998,3.0686692,3.567784,0.32230200324478997,1.9106075,5.6016408
AK5,6.691694700000001,1.3860123999999998,4.0377774,1.2134671,3.3463066,11.475211230000001,1.4487725999999999,24.923361
AK9,1.003232978013,1.7748755,1.068457112748,1.3350129,1.60682803,1.1284096,1.0830044,3.1385012029999997
AKAP1,5.205092199999999,8.441816,3.2978769999999997,3.1572929,4.107957600000001,1.1420059999999999,4.3561115,7.1572342
AKAP10,2.3231401000000003,4.65428,3.3862506999999997,2.2481571000000002,2.9685314000000003,1.468138,7.908188,5.86814
AKAP11,2.16125,4.297,3.3747300000000005,5.64944,5.5769400000000005,1.6997900000000001,2.22376,5.20929
AKAP12,5.164324000000001,0.859090000871792,1.72085774542,0.14006300000000002,7.36086,0.9646569999999999,5.242319999999999,8.168157
AKAP13,8.2375632,16.0213809,14.6802527752,9.422031299999999,18.109032000000003,14.980151000000001,20.257196000064674,27.150689000000003
AKAP17A,0.6846270000000001,1.209177,1.777221,1.6223670000000001,1.3437668999999999,0.499013,1.5224550000000001,1.7722760000000002
AKAP5,0.1533426,1.217961,0.3661492,1.085098,0.6106769999999999,0.169467,0.512677,0.43471800000000005
AKAP6,0.362009,1.3315800339401997,0.5773168,0.22173846999999997,1.8931114,2.0461913000000003,0.618691,4.330401
AKAP8,1.3995575,2.148497,1.477049,1.1584727,2.1071074000000003,0.793935400555578,0.822887,2.550369
AKAP8L,1.7880615,4.873238999999999,7.664440600000001,4.21894780235782,6.718863482959999,1.5735644,3.9481693,5.966648843999999
AKAP9,37.3596996,27.101249000000003,40.46435850000002,30.428387800000003,29.227027999999997,14.7612795,23.7922736,49.9691738
AKIRIN1,1.2738022,2.49448,6.65787,2.633252,4.5783565,0.9099251,2.73015,4.0095
AKIRIN2,1.263373,6.2184,7.1906,2.957073,8.03036,3.174668,2.771227,6.6098799999999995
AKNA,1.1476557,1.8508423537299998,1.4717318000000001,0.5775590700000001,3.0317591999999998,0.28616680000000005,1.0544639999999998,1.3868132
AKR1A1,4.66420346447,12.646018999999999,23.052108000000004,10.869490366017002,8.4409334,1.758508,5.0467198799999995,6.144202001384361
AKR1B1,0.9222382,2.629556,1.17976,0.6204208,1.8113595087029,0.44246240000000003,2.5461554000000004,2.3914096
AKR1B15,0.7019465,0.6877810000000001,1.133448,0.5541931000000001,0.906808,0.64832,1.1171740300000002,1.489534
AKR1C1,0.3188201,19.9029,2.990718,0.3499277,1.412804,0.8870342,2.483287,6.141717
AKR1C3,0.0879404,5.516275000000001,1.887098,0.1190125,2.087345,0.0350989,8.299325801942999,59.54821919999999
AKR7A2,0.5069649,6.055219,2.8347533,2.1431210000000003,1.8614145,0.50441036,1.4455780999999999,2.072725
AKT1,3.681430825299999,4.487575800000001,6.516538700000001,4.458722000000001,3.4477439,1.2138986,3.1152945374340013,3.8583224005235346
AKT1S1,0.44993931,1.8958963000000002,1.7276525999999999,0.8963130000000001,1.6462603999999998,0.9696082999999999,0.7561511,1.947097
AKT2,6.701458800000002,5.569715449813001,8.188720100000001,8.089043799999999,12.445413100000001,10.2744979,8.479609700000001,15.212302662199997
AKT3,4.3913461,2.043999,1.3074430001922002,0.7719033,5.153389,1.7493284,7.335558000000001,13.551200999999999
AKTIP,1.3414808,0.790336966967,2.12657,4.027161341399999,1.7095037999999998,1.4622472000000002,1.399845,2.9499949
ALAD,6.0068868,6.047480999999999,5.954459999999999,1.8437428000000002,1.8657133999999997,0.89415337,2.2812373,3.9344113999999992
ALAS1,1.9227812000000002,4.9026781569999995,1.1803522000000002,2.0021608,3.8121530000000003,2.5058100000000003,1.663758,3.8455769999999996
ALB,2.4222283,4.257963,0.30657559999999995,0.00954899,0.0,0.489934,1.6402792,0.8480065
ALCAM,18.4355066,17.691218,32.480468,0.8096734000000001,63.5694623,5.2044844999999995,40.021522000000004,55.092484
ALDH16A1,0.27166260000000003,2.1861189999999997,1.175923,0.3325981,1.36985,0.14914480000000002,0.632771,1.3616899999999998
ALDH18A1,5.486626,4.610612,3.2606479,6.0075149,6.965056000000001,0.772355,4.9784192,3.7182176
ALDH1A1,0.44405600000000006,1.6149799999999999,0.643695,3.6517178000000006,3.23617,0.0434688,9.599199,11.2341282
ALDH1A3,1.462294,1.51156,14.714258000000001,18.254493,7.00814,2.1785135999999996,5.347467,1.3072827662
ALDH1B1,1.9385080000000001,1.8852,0.937897,1.6685794,3.2965969999999998,0.35021199999999997,0.981001,3.394659
ALDH1L1,0.588157240594819,0.1960458089589,0.48033899999999996,0.476927020848,1.1203422,0.35340892999999995,0.3030271018354,0.436202790443602
ALDH1L2,0.394988,0.414232,0.33407200000000004,0.17568940000000002,0.33126581374999997,0.450881,0.563813,0.703333
ALDH2,3.003047,1.388762,2.953519,1.6317771675,2.566664,0.428511,2.1547187,1.234272
ALDH3A2,6.6644025774000015,7.8606682999999995,11.500666999999998,8.183093,5.7017349,1.2952366341000001,14.4336368,9.403598002100575
ALDH3B2,0.05104469999999999,0.676014,0.4064781,0.22667000393950998,0.31838,0.026023400000000002,0.2661111,0.38733800000000007
ALDH4A1,0.869646,0.81548,2.3320980000000002,0.929452,0.5581523199999999,0.00431211,0.7736609999999999,0.6129330001359901
ALDH5A1,0.2824335,1.783972,1.4015887699999996,0.637026,0.5370893,0.2956689,0.8335066,0.464894
ALDH6A1,2.1303468999999997,5.1193480000000005,3.4013118999999996,4.139979,3.8162351,0.854117,3.32273282,3.5316559
ALDH7A1,4.34553184405,7.622230800000001,14.7122108,5.844371,13.884424899999999,3.160065806280939,4.5037929,6.971477899999999
ALDH9A1,3.0032429000000005,12.929678,10.7327671,5.657037999999999,7.6159716,1.8556599999999999,3.9051998,9.832464
ALDOA,13.6141966,96.823362,40.762799,20.91974019,18.426622100000003,2.9490730000000003,12.12424209949,19.042880000000004
ALDOB,0.00845567,0.0495597,1.352e-05,0.019521599999999997,0.0,0.0,0.06465470000000001,0.22441819999999998
ALDOC,0.21025799999999997,4.343592,0.7805709999999999,0.8022869,0.2687709,0.1050025,0.3897118,2.1211243
ALG1,1.5280551,1.5086,0.857286,1.153319,2.016198,0.260524,1.1114163000000001,1.4879959
ALG10,0.6562410000000001,2.0322649999999998,0.932087,1.1164283,0.714964,0.5915985,1.463725,2.433923
ALG10B,0.6477680000000001,1.991806,1.1709794,0.6577128,1.242981,0.13835899999999998,0.813779,1.5005380000000001
ALG11,1.5514276,4.906243,3.1370329999999997,3.6175759999999997,3.2679519999999997,1.010182,2.017221,3.6047949999999997
ALG13,11.595398900000001,16.907859767235998,6.8744879999999995,15.355396111124596,25.20628809,20.621415009999996,13.354146354460829,19.5900303
ALG14,0.656681,0.889246,1.191313,2.16595,2.190989,0.438627,1.7011880000000001,2.8927379999999996
ALG2,5.840711000000001,3.6939720000000005,6.0370989999999995,6.51441,15.00046,0.7778296,4.08053,5.1118950000000005
ALG3,4.884875630000002,13.397629167857,5.7596602348,11.015531000000001,9.960023403970919,1.964177,5.60046,8.09101394
ALG5,2.460979,6.906497,1.6595516,3.8901299999999996,5.360523000000001,1.5300631999999998,1.9105849,4.5908367
ALG6,1.3852179,1.940813,2.8254744,0.9277731,1.634234,0.6141152999999999,0.6256136999999999,2.4792964
ALG8,24.972024599999994,28.835128,15.459245001591071,10.1146343,12.945029,3.7871165766099995,8.0062488818,14.1998078
ALG9,3.9431041999999987,7.580076001672641,7.441222790000001,3.5968351000000003,4.860101000469594,3.3860297,5.3786271999999995,6.8993283
ALKBH1,0.6570263000000001,2.13327,1.3409689999999999,1.214593,0.8636438,0.7602051,1.025788,1.5599699999999999
ALKBH2,1.759843,5.601192,1.85439485,1.3342174999999998,2.046391,0.1957978,1.3955323999999998,3.0377488999999995
ALKBH3,2.4731886000000003,6.899057,3.7631794999999997,3.3512733999999997,4.520924,2.3858577,2.04694526,3.7796623
ALKBH5,1.3119550000000002,6.179,5.624291100000001,1.2523942,2.12121,0.939504,1.367851,1.854589
ALKBH6,0.47349899999999995,5.572464999999999,2.1279639,1.9524417,1.5182152999999998,0.8901319,0.8414600600000001,2.3774416
ALKBH7,0.809301,6.49316,6.162611,3.978246,4.216716,0.40985,1.684369,1.683649
ALKBH8,1.0317262,1.7041609999999996,1.084529,0.8412674,1.0583452,1.2380942,1.2025951,1.6602668999999999
ALMS1,1.567285,3.443009,4.4422880000000005,4.911616999999999,6.307464999999999,2.4354560000000003,4.5082965,6.836405999999999
ALOX12-AS1,1.4964736,2.5360577999999996,2.298967800108475,1.48178317,1.4892693,2.8941820000000007,1.8499899999999996,3.2662142474960003
ALOX12P2,1.3526897,11.865440000000001,0.8977620000000002,0.6289416999999999,2.5008383999999997,9.714156299999999,3.2409306099999995,2.2209143
ALPK1,1.6973068299999996,2.5747866,2.4600625,1.07755267,3.7184692999999998,1.0915097,2.2491638,4.8457859999999995
ALPK3,0.053922500000000005,0.305372,0.2133722,0.11375350000000001,0.4458255,0.558953,0.337963,0.541282
ALPL,0.9504977,1.9706740000000003,1.3119743627,1.0259228,5.911220999999999,13.726420000000001,1.600939963014,24.335801496659997
ALS2,1.1824251,2.257214,2.8564772000000005,1.7337225,3.2731809999999997,2.5492219,2.15820242,3.8881334999999995
ALYREF,0.7597709,2.82914,1.32505,1.8992949000000001,1.94815,0.0657247,0.9871923,3.147326
AMACR,0.9042890420000002,49.681976999999996,14.405283025566497,5.45315504,53.27431599999999,11.730920999999999,7.011361,0.6740612
AMBP,0.0627448,0.459417,0.018233199999999998,0.039381400000000004,0.079572,0.08128450000000001,0.0258949,0.13768790000000003
AMBRA1,1.209457400780544,1.911198953,2.7330953,2.0236754,2.586815294,1.6753078099999998,1.4738085,2.6110576999999995
AMD1,4.9489920000000005,49.086023999999995,66.4631791,9.501167481288201,35.0448445,4.5635924,30.270007,28.080087999999996
AMFR,3.6100504,5.661585,4.630408599999999,3.7479834,3.8424568321,2.2165391999999997,3.628683,4.8868777
AMIGO1,0.223426,0.0607932,1.252664,0.5020746,0.5055752,0.11231,0.368032,0.343141
AMIGO2,0.0878451,2.2383910000000005,0.617902,1.6076449,0.9542242,0.0984411,1.040302,2.670603
AMMECR1,0.59223,1.37625,1.8157481,0.5113351,0.9851189,0.8802482999999999,0.46368737843700003,3.486722
AMMECR1L,0.491051,1.267956,0.7867390000000001,0.490993,1.314134,0.243711000175541,0.3254717,1.168549
AMN1,1.6848136999999999,5.463036,6.351637,4.351246,4.1569840816715,3.7135214,4.04943,6.216345999999999
AMOT,0.22577919000000002,0.2993005,0.5525281,0.3336475,2.2410493,0.7159705000000001,2.2255097,3.554553
AMOTL1,2.8508109999999998,6.321195,6.338234,3.4142824999999997,5.688420000000001,1.2643799999999998,11.2592461,1.577873
AMOTL2,0.4285798,0.352444,1.02355830557065,0.4987441000495432,0.8320308000000001,1.6822110000000001,0.35585697753900003,1.0163099999999998
AMPD3,1.3050652742210098,0.8151028406233,1.9764963999999998,4.341956,1.1852258000000002,0.649262,0.7928609,1.497074
AMT,0.6380978,1.117870134175917,0.6628213,0.7095984651,0.5498444,1.3776247,0.8103041,1.4071391
AMY2B,0.73110515,0.4915714,2.4247332,0.45851699999999995,1.9068045,2.24780099,0.9975978000000001,0.7983712
AMZ2,3.0299064000000007,10.709458999999999,5.0611323048455,6.649495412258,9.087440299999999,1.486663,4.7596698,9.905074214529998
AMZ2P1,0.469911,1.3083200000000001,1.3328047,1.23274868,0.9150931999999999,0.569076,0.9620078000000001,1.6945086
ANAPC1,2.1733295000000004,5.8787417,2.7886082,2.9591594,4.417999,3.9607460999999997,1.725022,11.686473800000002
ANAPC10,1.3917197,6.039434009300001,5.6147279999999995,3.4683603999999995,3.5445936,0.7201451999999999,4.1502932649,5.2730448
ANAPC11,6.5646271,34.318599420000005,21.719868789,28.880071602391897,29.919481029804004,1.5104767000000001,11.1696648258482,28.717453054290996
ANAPC13,1.516162,5.440205,4.463557,6.593333499999999,5.752056000000001,1.6186061999999999,3.6174569999999995,5.269293
ANAPC15,3.709276,12.9139410603122,7.466816968,2.256867,3.2205641000000007,1.1327853,2.611852858654,2.840081
ANAPC16,8.868792000000001,8.7646241,8.372872000000001,21.6039743,19.590953000000003,1.617139,7.949928,9.1746917
ANAPC4,3.49108688,9.434429999999997,5.3412085,4.930979600000001,4.641081099999999,2.5950973699999995,6.165153999999999,8.638461999999999
ANAPC5,7.253429310331,24.663798,18.479926000000003,7.749449,12.068434100000001,10.76008030244018,10.4423431,20.382580900000004
ANAPC7,3.0356760000000005,7.4066860000000005,8.39684,3.0243995999999997,5.319636,2.5258405,4.879066,7.578904
ANG,0.0,2.63585,1.10895,0.0902067,1.7254580000000002,1.4610299999999998,2.067678,0.3123226
ANGEL1,1.8888091,6.7731,1.281459,1.5252075000000003,1.7034120000000001,3.054288,1.6871215000000002,2.7598042
ANGEL2,2.75755,11.154283999999999,7.104985,5.6478366,5.021263,1.4461039999999998,5.799934722999999,8.50312800009291
ANGPT2,0.6114712,0.7580960000000001,2.262139,0.66099900704527,4.648168,0.9191339999999999,1.1720215,0.581694
